Reposo
Calibrando
Offset: 0
MEDIDAS OBTENIDAS RAW value
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,24,3,0,7,127,0,0,7,0,0,0,0,0,0,0,0,0,31,0,0,28,31,0,7,96,56,71,28,30,143,3,1,63,28,455,0,0,143,0,0,0,0,0,0,0,3,7,71,28,79,71,56,60,24,103,63,63,39,24,56,7,0,0,24,0,0,0,0,28,0,7,63,0,48,0,0,99,127,0,96,0,63,63,62,120,248,63,99,48,31,0,7,0,30,0,0,0,15,
71,163,48,48,120,79,28,48,3,224,31,28,0,56,0,31,15,71,79,7,56,62,112,127,112,60,127,127,127,88,127,192,127,127,152,127,124,0,96,127,96,71,62,112,31,88,63,112,112,31,63,63,99,79,79,127,120,96,224,224,192,224,0,159,127,143,156,255,143,224,127,156,99,127,63,112,79,156,152,127,124,127,96,192,127,143,159,287,176,192,143,192,159,96,96,287,127,79,96,158,195,127,79,127,127,7,120,120,159,163,192,159,224,192,159,99,152,192,143,143,192,176,127,127,127,127,127,96,124,127,96,120,120,99,192,192,158,176,0,227,192,156,227,224,126,156,152,224,287,207,
195,112,207,255,159,199,224,192,192,158,124,159,127,127,176,176,199,159,207,199,199,192,224,192,240,240,227,240,319,255,287,248,254,252,240,195,384,192,192,224,227,255,224,252,255,224,127,224,207,248,255,252,255,284,255,255,255,255,319,255,316,224,255,224,255,224,344,280,255,319,319,159,312,192,224,224,192,159,255,192,319,284,255,284,127,248,316,240,384,399,287,255,254,248,240,227,240,255,255,255,255,248,284,252,192,224,255,287,304,327,312,304,319,287,319,255,255,384,255,255,284,248,280,225,254,248,284,156,255,224,316,286,352,287,327,287,352,255,319,284,304,207,319,252,255,224,255,207,255,254,
255,319,225,304,192,352,344,385,412,284,384,335,319,391,480,448,384,448,255,284,384,255,312,295,384,384,352,352,327,335,384,384,287,353,455,384,387,384,384,391,384,391,515,384,312,353,352,448,335,384,384,384,254,384,352,399,387,448,353,448,384,391,319,399,423,384,387,448,399,385,384,384,353,384,384,384,384,335,384,335,412,387,412,385,415,255,448,415,399,480,255,449,448,451,448,568,384,399,449,319,287,384,335,384,319,415,399,415,399,414,384,412,387,384,399,527,448,448,399,448,399,391,384,575,387,384,384,384,319,384,344,391,399,419,387,415,448,463,419,399,448,391,391,384,415,448,414,399,415,415,
384,412,304,415,384,480,415,449,448,449,287,504,455,480,455,449,415,480,448,448,671,448,496,455,496,384,448,384,384,504,496,504,480,496,448,455,508,508,504,504,591,515,515,519,504,508,414,480,632,480,448,480,448,448,480,481,480,480,412,508,480,574,511,575,543,639,542,560,504,513,504,513,504,572,496,519,448,512,419,480,415,504,451,451,504,511,504,527,512,543,551,415,527,543,536,608,504,543,568,527,496,768,480,608,463,487,463,481,384,472,448,543,448,511,449,496,591,575,511,527,527,638,519,591,536,591,540,519,515,639,480,449,480,504,513,483,455,540,483,415,448,496,540,575,611,568,575,527,527,511,
536,519,575,624,568,543,536,527,496,519,519,575,575,560,568,575,519,568,575,575,632,496,608,591,624,632,768,575,636,609,608,574,632,543,543,624,608,639,591,608,600,768,624,636,608,608,574,611,639,624,655,768,624,575,768,604,600,575,611,611,608,608,632,609,551,608,624,639,639,655,639,768,768,668,608,639,655,639,636,768,655,768,639,624,575,624,591,609,624,624,632,611,632,639,624,636,655,496,768,655,639,768,768,768,768,655,639,768,632,639,639,639,575,639,591,636,632,632,575,575,575,636,624,768,636,768,670,639,647,512,639,768,775,768,668,799,647,591,608,639,639,639,608,624,609,591,639,608,639,671,
768,664,671,655,768,638,668,668,768,591,655,608,768,671,671,639,768,615,768,768,768,768,768,768,768,768,768,896,768,768,771,768,768,768,768,768,768,771,768,768,768,768,768,768,768,768,783,783,768,768,783,775,896,768,768,960,768,768,768,768,960,768,783,768,768,591,768,768,783,799,824,771,896,768,768,768,775,768,768,768,768,768,768,768,768,671,768,768,768,768,896,768,807,512,896,796,775,783,783,796,824,768,816,896,768,768,768,768,768,768,768,768,768,783,771,775,796,768,768,796,896,775,783,896,799,824,771,798,896,771,771,896,896,768,768,768,896,768,768,768,768,636,768,768,783,798,896,768,768,783,
775,796,816,799,816,896,799,896,799,783,768,775,768,796,896,896,896,896,768,896,896,896,896,816,896,896,896,896,1023,896,824,896,896,799,896,824,896,896,911,896,896,896,896,896,960,910,903,899,992,896,911,960,896,896,896,896,992,896,896,824,896,768,896,896,896,960,960,896,896,896,896,896,960,960,960,960,975,903,967,896,911,816,896,896,911,896,896,896,903,768,960,896,924,896,926,896,960,903,960,1016,896,828,899,896,903,896,896,896,910,896,903,896,899,896,896,911,960,896,926,960,960,924,960,896,896,896,896,1023,896,896,896,896,896,896,960,896,899,824,960,896,911,926,960,896,992,924,960,897,960,924,
896,960,960,903,960,899,799,896,960,896,896,960,967,960,896,1023,967,960,960,1023,961,999,911,960,1023,995,911,960,960,975,960,960,960,975,960,1016,993,1016,993,1023,1016,1023,1023,995,1023,992,992,1023,960,975,992,975,899,967,960,1020,1016,1016,1022,1023,1020,1023,1023,1022,1023,992,1016,1023,1016,992,992,963,960,963,960,1008,1020,967,1023,1023,896,995,1023,1023,1023,1023,1023,1016,1023,1023,1023,1023,1023,1016,1023,1008,974,975,967,975,992,1023,1023,1023,1023,1023,1023,1016,1020,1022,1023,1023,1022,1023,1023,1023,1023,999,1023,992,1008,995,1023,960,1023,967,1023,1022,1023,1022,1023,1022,1023,1008,1023,1023,1023,992,1023,1016,1023,992,1020,995,1008,1023,1022,992,960,974,
1023,1023,1023,1023,1023,899,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
