Reposo
Calibrando
Offset: 0
MEDIDAS OBTENIDAS RAW value
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,63,0,0,0,0,0,0,0,0,0,56,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,24,0,0,
0,0,7,15,15,0,0,0,0,7,0,0,3,35,1,28,15,15,15,15,7,0,31,7,62,0,71,56,31,71,7,0,0,79,0,24,0,0,56,0,56,71,63,3,63,31,63,63,79,96,0,79,99,56,0,96,56,31,35,48,120,28,96,56,63,31,63,48,56,60,35,71,35,124,63,71,56,71,127,31,63,48,79,63,88,96,96,71,31,63,56,0,56,63,63,96,35,71,63,48,63,3,71,31,0,63,48,79,96,127,31,35,60,63,112,63,127,28,112,143,127,120,127,71,96,99,99,112,31,97,79,96,31,71,35,120,63,63,96,63,31,88,127,63,71,1,63,79,30,112,
96,96,63,71,99,127,120,96,199,79,71,112,96,97,96,127,96,135,124,124,112,112,127,71,127,96,63,120,126,127,143,240,127,112,127,127,127,127,97,156,143,195,158,143,248,127,120,112,97,124,143,112,126,192,96,192,176,176,159,63,192,112,60,124,224,127,207,195,176,127,127,143,112,159,143,192,192,143,127,159,120,127,124,143,192,112,192,158,167,152,99,156,96,192,156,158,127,192,287,159,127,156,143,163,192,143,159,152,240,192,156,255,127,176,127,192,199,156,192,159,192,192,192,158,176,143,192,156,167,96,192,192,199,192,79,159,96,176,176,127,192,176,224,192,248,207,159,124,143,240,
224,195,176,199,192,192,159,176,192,96,224,227,207,224,227,199,195,195,199,192,207,227,224,240,224,248,195,304,224,224,224,224,286,199,255,240,252,255,252,240,224,240,240,248,224,199,255,255,240,255,207,224,225,224,252,159,304,255,248,255,252,255,195,255,195,286,240,255,319,263,352,255,287,240,255,240,240,224,319,224,312,384,248,255,224,286,255,252,227,255,255,316,284,252,384,248,286,252,248,287,252,312,255,287,286,255,252,255,252,255,248,255,255,255,327,255,255,195,255,255,248,255,254,284,304,316,280,248,255,255,192,255,252,255,286,248,304,284,255,255,199,255,248,254,255,255,287,287,448,240,
252,255,327,252,284,252,287,384,284,319,384,287,255,255,287,384,304,352,319,335,318,287,284,319,319,335,316,319,384,327,384,319,319,255,319,327,316,327,335,352,344,385,335,318,319,319,255,295,352,319,353,312,384,384,335,352,287,335,287,287,335,352,335,384,480,319,352,319,327,335,384,352,352,384,415,385,312,463,319,319,319,327,408,335,384,352,391,352,384,312,327,312,319,384,384,240,327,384,318,391,255,320,319,352,353,352,384,384,384,352,384,384,335,255,352,384,352,384,344,384,384,384,353,312,352,319,287,384,384,384,384,399,384,327,352,319,319,384,384,391,384,384,384,384,384,335,384,352,384,415,
391,384,384,335,384,384,384,384,384,399,408,543,384,448,352,448,415,391,448,387,448,449,391,448,510,448,384,448,384,399,415,455,419,451,455,448,415,423,423,415,448,448,419,448,480,448,448,384,448,448,412,448,448,451,448,480,455,412,448,448,384,399,448,448,463,415,463,451,415,455,391,448,384,415,451,448,451,448,575,419,455,448,448,448,455,449,451,463,519,480,448,568,448,463,415,448,455,448,448,451,463,448,451,385,415,449,384,480,448,319,448,451,412,515,391,449,448,449,455,448,480,480,483,448,463,448,448,352,448,448,455,496,448,496,463,480,451,414,448,448,384,480,504,463,480,448,455,448,448,455,
463,504,560,504,480,480,448,448,463,527,480,504,480,504,519,512,496,480,504,512,448,527,527,536,504,512,527,480,480,515,519,463,551,536,527,504,542,540,399,515,513,519,480,624,527,591,513,543,483,511,504,463,543,508,568,543,639,527,527,543,508,560,527,543,504,560,575,560,519,575,536,512,543,519,583,504,591,568,560,575,543,560,515,560,540,543,527,527,568,575,568,560,483,508,560,527,543,504,568,608,575,575,527,560,519,480,542,519,543,560,575,600,636,527,624,527,600,540,513,574,608,568,575,768,568,608,519,575,624,519,543,542,574,568,575,543,591,527,543,560,543,575,560,575,551,575,515,568,510,551,
543,604,543,768,591,572,600,560,632,560,591,575,611,638,608,608,671,604,591,608,574,639,608,639,611,608,655,632,608,608,604,624,632,632,768,632,638,632,615,647,608,632,608,611,639,668,655,768,639,608,655,608,608,611,608,624,639,639,639,632,636,639,624,638,639,624,655,655,639,632,608,624,639,636,639,668,639,664,768,655,636,636,608,632,632,639,638,639,671,608,768,639,639,608,638,639,519,668,655,668,624,615,639,632,632,636,632,624,768,638,670,600,668,639,574,632,608,639,624,768,639,655,624,670,639,668,655,632,655,636,768,671,799,655,768,768,632,632,655,768,608,668,624,655,639,768,655,655,655,632,
768,768,670,639,668,639,639,668,768,671,768,768,768,768,639,768,655,768,768,768,768,768,768,668,768,768,768,668,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,896,768,768,768,768,768,768,768,768,768,824,768,768,768,768,769,768,768,824,768,769,768,775,768,768,768,768,768,783,768,768,896,775,768,768,768,768,768,768,768,768,816,768,768,796,768,768,768,768,768,768,768,768,768,775,768,768,768,768,768,768,768,896,768,768,768,768,768,768,768,768,768,768,768,768,799,768,768,768,768,668,768,768,768,768,768,768,768,768,768,768,768,768,624,768,768,768,768,896,768,768,768,768,816,768,796,768,
896,768,768,769,768,768,798,816,828,816,796,896,775,768,775,768,775,783,828,783,824,911,896,768,799,783,828,799,799,896,799,824,824,896,796,799,783,799,828,816,896,799,896,799,799,816,783,768,824,896,896,896,896,896,798,896,824,824,896,799,896,896,896,824,828,775,896,824,828,896,796,896,896,896,896,799,799,896,783,799,896,799,896,963,896,896,896,896,903,896,896,896,824,903,896,896,768,824,799,768,896,896,896,828,896,896,799,896,799,824,896,896,896,896,960,896,824,896,824,896,896,816,896,896,896,896,896,896,896,896,824,896,896,896,896,896,896,896,896,824,896,824,896,824,896,799,896,896,896,896,
