Reposo
Calibrando
Offset: 0
MEDIDAS OBTENIDAS RAW value
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,35,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,7,30,0,0,0,31,7,0,56,112,31,0,0,0,48,0,0,0,0,0,3,3,7,30,35,7,0,7,31,0,0,31,7,1,56,1,15,56,0,0,0,0,28,0,0,0,0,0,1,0,0,0,39,3,71,3,31,0,24,0,3,0,24,0,0,0,0,0,1,0,0,0,0,28,0,0,35,96,31,7,0,31,28,0,56,143,0,35,15,3,79,28,0,0,0,0,0,0,0,1,3,15,0,31,15,0,15,28,7,15,63,7,31,7,3,0,3,0,79,0,0,0,1,3,0,
15,0,0,31,7,28,48,88,63,63,31,60,31,31,48,30,48,31,28,0,31,7,30,0,31,7,7,0,39,0,48,3,48,28,96,0,35,96,48,60,0,48,35,96,112,131,96,97,56,28,0,48,31,56,15,31,56,96,48,62,31,63,48,56,56,96,48,71,7,63,63,60,31,127,48,31,62,63,56,48,56,48,28,0,56,31,60,63,112,63,96,48,63,31,35,24,35,31,63,15,31,35,56,0,48,31,96,28,31,39,28,1,56,62,60,63,0,15,48,63,96,127,56,79,30,0,127,48,60,71,48,0,60,0,63,28,120,63,63,60,28,63,62,63,48,71,120,56,31,96,
0,30,48,97,39,56,63,56,0,56,48,63,112,97,79,112,79,96,96,96,112,71,96,60,79,63,63,63,71,63,79,79,71,15,79,63,96,71,112,96,96,56,96,127,97,112,0,120,120,96,127,207,127,88,71,79,126,120,71,120,63,0,62,56,96,99,127,79,143,124,103,99,96,120,88,99,159,96,79,127,112,48,79,79,152,63,96,96,96,0,97,56,124,99,143,63,152,112,124,96,126,96,96,79,127,79,127,79,96,48,99,63,112,96,96,96,112,71,120,112,120,120,48,112,120,120,120,225,112,127,120,112,96,96,71,124,127,71,60,71,56,112,143,126,124,120,127,96,112,126,
96,63,124,96,120,96,127,120,112,28,127,96,159,124,192,127,192,126,143,120,127,127,127,124,159,120,127,112,120,79,120,112,120,112,79,127,96,127,152,159,127,152,48,176,156,156,127,127,143,159,99,159,255,127,127,127,127,112,120,126,127,156,159,159,159,156,120,224,176,176,156,192,97,163,158,127,127,224,127,192,255,127,63,135,176,112,143,127,167,127,152,159,176,156,192,112,176,143,152,120,192,127,143,143,143,99,127,124,158,126,143,143,152,99,158,143,159,159,62,159,192,143,158,255,156,143,127,152,79,156,127,143,127,224,127,159,159,176,127,158,156,192,159,193,127,192,127,143,159,152,
240,120,96,127,120,120,156,176,192,192,79,127,199,192,156,227,224,225,192,176,159,192,159,159,152,192,176,192,159,176,127,176,127,192,192,224,159,199,99,240,192,195,193,225,192,224,192,207,254,192,127,192,163,120,192,192,192,192,240,199,192,195,195,158,192,193,192,192,227,192,224,192,192,127,192,192,255,176,156,192,192,159,158,192,224,193,120,159,255,193,227,255,240,248,199,193,192,192,240,143,224,207,192,192,192,192,159,207,176,207,224,225,193,224,96,224,199,195,192,312,192,199,156,207,192,192,167,199,176,192,192,207,195,240,192,224,199,224,199,248,199,224,192,224,207,195,192,255,192,152,
193,96,224,192,224,193,255,224,252,199,240,176,225,312,224,199,255,199,158,192,163,192,248,240,255,248,192,199,207,156,255,255,240,252,255,227,227,240,227,316,207,199,227,240,176,240,224,240,224,240,248,248,248,252,254,248,255,252,255,287,240,248,312,227,199,225,240,248,224,248,248,240,143,240,248,248,255,255,255,286,255,286,240,255,255,224,255,255,255,207,248,240,240,224,248,240,255,176,240,248,240,255,284,240,240,120,255,240,255,254,316,255,225,248,225,287,224,207,248,227,225,252,225,255,248,224,227,255,254,255,295,255,255,255,252,255,227,252,319,240,240,224,224,192,224,192,225,227,240,240,
255,255,240,255,255,248,248,255,254,255,248,254,254,255,252,255,284,319,255,286,195,304,287,287,287,304,287,287,255,304,412,287,252,255,255,192,287,248,252,286,319,319,319,316,255,255,316,304,295,312,352,286,295,384,284,248,286,284,255,255,286,287,304,224,295,255,335,312,352,312,335,287,316,287,312,284,287,255,312,255,287,255,286,227,287,255,316,295,316,286,304,207,319,312,316,304,344,304,319,287,287,415,304,255,286,304,207,287,255,287,284,335,255,335,304,335,255,327,319,316,316,352,312,284,319,287,255,287,287,391,284,312,287,295,224,312,255,316,319,344,304,335,318,319,284,287,304,287,287,255,
287,286,255,255,304,255,287,319,327,319,327,240,335,319,316,319,415,352,316,319,319,335,312,304,327,316,352,352,335,353,335,316,319,352,335,335,384,335,319,319,344,327,318,319,451,316,304,318,319,248,319,352,335,352,319,319,316,352,320,399,352,384,319,319,384,327,384,327,352,295,353,318,384,352,352,335,384,255,384,335,384,352,399,352,384,352,352,419,335,319,335,318,255,335,316,327,327,384,352,352,335,384,327,352,335,384,384,384,352,384,391,352,304,335,319,415,316,352,344,352,248,352,319,352,352,391,352,352,352,335,286,327,391,384,384,327,287,287,319,318,335,384,327,312,352,352,352,352,319,352,
384,352,384,287,384,352,384,384,408,384,391,384,384,412,352,319,384,319,304,352,387,352,384,387,384,384,391,391,399,391,415,384,408,415,385,384,448,384,384,387,391,384,385,391,399,387,384,414,412,408,412,448,399,448,384,408,384,385,384,384,384,415,327,414,391,385,319,384,448,448,384,448,448,448,327,448,387,448,412,515,384,384,387,384,335,387,384,399,399,448,480,399,412,391,387,412,448,412,408,448,412,387,415,384,384,385,384,448,384,391,385,384,318,385,391,387,415,448,448,448,415,419,387,399,419,391,399,412,408,352,391,399,384,384,399,384,387,384,408,384,414,387,387,391,384,287,387,449,412,480,
415,399,415,384,504,385,448,408,399,335,448,415,448,419,415,448,448,448,448,455,455,448,448,448,480,448,448,519,448,448,448,448,384,448,449,448,451,455,455,480,449,463,451,480,463,448,448,480,448,448,448,451,415,448,414,462,448,448,448,451,384,455,448,455,455,542,448,480,448,481,480,449,415,480,448,384,448,399,448,496,481,448,448,455,419,449,472,480,483,504,540,448,496,540,448,412,448,448,384,448,448,448,448,448,448,451,448,448,480,449,480,448,455,448,448,423,448,448,480,448,455,448,463,415,448,448,451,448,480,449,463,384,480,448,463,463,508,480,480,448,455,575,448,448,448,448,384,448,415,463,
