Reposo
Calibrando
Offset: 0
MEDIDAS OBTENIDAS RAW value
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,48,28,48,0,0,30,0,24,48,31,7,0,0,0,0,15,0,31,0,31,28,48,39,15,0,3,0,0,0,24,0,1,0,15,3,120,3,31,7,7,0,0,0,0,0,3,7,0,7,0,56,3,30,7,30,0,24,0,97,0,15,0,0,0,0,0,7,3,7,3,48,24,7,30,15,7,0,0,0,3,0,15,0,15,0,24,0,0,3,30,56,143,31,56,31,35,0,30,0,63,15,31,
0,7,15,7,0,1,31,24,48,96,48,56,63,31,15,31,35,35,35,48,48,24,56,31,56,15,79,31,63,48,63,62,79,56,60,60,48,31,48,56,30,48,60,63,63,126,63,120,63,96,48,112,28,63,48,112,60,71,79,99,35,60,71,96,127,99,96,120,192,60,15,63,112,0,71,96,56,71,96,96,152,96,96,120,96,39,79,63,63,60,63,35,120,60,96,96,158,96,103,79,112,63,71,56,79,62,96,71,63,96,71,79,96,112,63,96,96,112,56,192,79,96,71,96,0,71,48,88,63,127,79,124,112,127,79,96,96,96,96,71,97,96,96,71,79,63,71,56,112,96,
156,195,127,88,63,96,7,48,112,63,127,156,143,112,120,156,156,143,152,167,127,96,124,99,96,124,97,96,127,176,127,156,143,143,127,127,143,127,127,96,127,120,158,127,152,143,126,62,158,192,127,192,224,192,120,156,127,159,127,127,127,152,124,159,156,176,163,192,156,159,240,143,158,143,152,31,143,143,192,143,224,127,199,159,159,159,143,88,192,156,124,176,224,143,225,199,156,192,127,159,126,176,192,192,159,127,163,152,176,152,143,163,156,143,159,192,127,192,192,176,127,248,152,159,152,159,63,156,99,152,159,207,152,224,192,192,159,176,176,163,163,127,167,156,159,143,192,159,192,96,
158,192,192,319,192,193,192,199,127,192,159,193,192,224,199,224,192,193,143,176,193,224,248,255,224,192,319,207,176,207,199,120,192,159,227,227,199,207,224,207,227,224,224,224,240,199,199,224,224,143,224,225,240,240,319,248,227,227,224,176,224,224,199,240,192,224,199,248,225,286,207,255,284,224,195,240,225,158,207,192,225,240,287,240,255,248,255,240,252,224,248,225,227,224,224,240,255,224,248,224,127,224,240,248,255,319,207,255,252,227,192,224,192,240,224,195,224,252,224,240,255,252,240,318,240,248,240,240,143,240,192,248,240,286,224,255,248,255,252,255,248,252,227,192,240,224,240,224,225,240,
159,255,255,255,255,384,255,255,255,255,225,255,255,255,255,255,255,287,255,286,319,287,304,318,287,255,287,255,255,287,255,255,304,287,255,225,312,287,240,304,312,287,384,287,327,304,319,312,255,304,319,207,316,312,318,312,391,312,312,312,287,255,304,312,304,304,255,318,304,318,316,352,287,316,384,312,319,316,287,248,255,287,312,319,312,319,327,352,319,344,319,335,312,287,284,312,312,286,335,319,319,319,384,319,352,319,335,255,319,255,344,318,327,255,319,319,319,280,327,318,335,319,384,318,319,384,344,335,352,335,287,319,287,316,319,319,319,327,319,352,312,319,312,318,287,319,312,327,240,327,
318,335,312,353,312,352,319,256,327,335,335,352,304,384,352,352,384,384,352,384,448,384,384,384,352,287,352,327,384,352,391,384,412,384,384,384,384,384,385,384,344,352,384,384,415,287,384,384,335,352,419,384,415,515,415,399,408,384,327,384,384,391,385,384,384,387,385,384,415,399,384,480,387,391,384,384,312,384,384,391,391,414,385,415,391,414,391,399,391,419,384,384,384,384,384,391,385,391,399,504,412,448,399,391,353,384,387,384,391,384,399,384,415,391,448,384,448,463,412,352,412,384,316,384,384,391,391,448,408,384,384,412,384,412,412,399,353,412,384,448,384,448,399,419,384,319,353,391,399,415,
412,384,415,384,415,415,415,415,412,399,423,448,415,448,448,448,419,515,415,448,399,448,384,487,384,448,448,455,448,480,448,448,463,449,463,455,448,399,448,448,463,448,455,448,463,384,496,463,480,463,591,451,448,448,455,448,449,449,463,448,448,483,480,448,483,504,455,496,568,449,415,448,448,384,481,496,448,480,512,480,496,480,463,504,449,480,449,480,448,463,455,448,455,463,480,480,574,480,472,481,463,448,448,463,455,448,448,463,480,463,480,515,480,451,543,455,480,448,480,384,455,448,480,480,496,451,504,480,508,483,481,463,480,480,415,448,448,455,455,513,480,496,480,504,455,480,463,496,415,504,
463,496,483,504,451,519,540,543,519,611,519,504,504,508,448,504,463,510,512,540,508,540,504,527,527,515,487,519,512,496,504,508,519,515,511,527,527,542,527,527,536,543,496,527,508,513,515,540,568,511,540,527,572,527,568,527,560,519,540,519,568,519,543,515,527,527,527,519,543,568,519,543,568,543,512,575,504,504,508,543,455,543,527,504,512,542,512,609,624,572,543,575,519,519,560,536,543,543,504,543,560,568,543,608,543,543,608,536,527,540,536,463,540,512,551,512,560,527,543,527,560,572,543,543,543,527,513,527,527,519,560,527,543,543,632,560,543,560,551,483,527,543,527,543,519,575,527,560,543,591,
560,615,575,540,551,568,504,568,575,591,574,591,575,632,568,624,591,624,543,632,551,575,608,608,527,632,608,600,575,768,608,608,575,611,560,608,575,604,591,632,604,600,609,608,655,608,636,639,624,575,624,575,608,608,624,608,611,638,632,632,632,638,638,624,632,608,636,572,609,575,624,608,611,608,636,527,609,624,624,632,512,638,591,624,636,568,608,608,591,608,583,632,583,639,632,768,632,632,768,639,591,636,608,527,624,655,639,636,768,639,609,632,632,636,632,632,624,575,624,608,609,575,632,608,632,636,768,632,639,591,632,591,632,600,624,609,636,608,632,638,636,671,624,639,768,632,624,632,608,568,
