Reposo
Calibrando
Offset: 0
MEDIDAS OBTENIDAS RAW value
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,152,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,31,0,0,15,0,0,0,0,0,0,0,28,0,0,
15,15,0,15,0,1,30,3,30,0,0,0,0,0,0,48,1,0,0,0,0,31,3,15,1,1,0,24,0,15,7,0,48,63,0,63,0,0,28,60,60,30,28,56,0,71,120,56,60,0,99,35,31,35,176,39,48,15,56,63,60,7,63,28,0,48,60,60,31,96,96,63,48,63,48,63,56,60,48,112,31,71,48,96,79,56,48,96,31,7,56,56,127,48,31,63,48,24,63,60,60,63,0,63,48,96,99,124,63,120,63,79,96,56,127,60,56,0,112,63,60,79,63,31,28,48,30,48,71,96,126,63,30,63,71,71,31,96,63,71,48,96,96,79,79,0,79,96,56,79,
63,99,112,124,112,7,112,96,103,127,35,120,99,112,96,159,112,127,97,71,192,96,127,112,112,88,112,63,120,112,112,120,127,96,127,143,127,120,143,143,143,143,159,127,143,127,159,143,176,163,176,143,124,127,195,252,120,192,252,176,127,120,143,240,96,63,156,192,120,192,143,156,156,124,143,112,158,192,199,152,207,176,176,124,163,176,192,127,163,143,176,127,159,192,163,152,159,143,112,158,143,159,143,156,159,159,143,176,195,224,192,48,192,192,176,176,195,192,192,159,127,304,143,156,124,159,127,156,127,192,143,63,192,96,159,158,252,192,207,156,192,224,192,199,248,224,192,176,199,192,
120,176,176,252,143,192,192,192,124,193,199,252,192,127,199,224,207,227,255,207,240,224,224,199,207,255,207,224,192,224,224,224,224,252,248,224,224,224,207,207,224,248,240,192,240,192,255,224,225,224,227,252,255,280,255,255,176,255,248,248,255,192,255,240,240,255,287,224,192,255,248,415,255,284,240,224,192,240,192,316,248,224,286,255,255,255,255,255,255,255,255,240,255,312,255,255,327,255,284,248,255,252,286,224,335,254,252,248,248,255,254,255,284,252,192,248,248,287,280,304,255,316,255,286,284,284,255,248,255,255,255,252,225,255,255,248,207,255,248,248,255,255,255,255,224,280,255,304,284,316,
255,159,255,352,287,327,224,312,287,335,344,387,255,286,284,287,384,319,304,316,255,252,316,344,312,319,327,335,319,352,335,312,319,319,319,319,319,352,384,319,335,412,384,352,327,352,408,319,319,384,319,287,327,327,448,319,352,319,352,312,352,352,352,335,280,384,353,384,384,399,353,384,384,384,384,352,384,384,384,327,344,448,384,319,327,352,384,352,335,352,327,352,384,384,316,352,344,384,384,304,384,385,312,384,384,391,384,286,384,384,384,352,504,384,384,335,384,391,352,319,384,327,255,335,352,384,344,384,384,384,384,384,384,419,384,384,384,387,384,384,384,387,448,384,352,384,384,384,352,353,
353,319,391,384,412,384,415,399,408,319,415,415,419,451,384,419,414,448,480,515,399,480,423,449,384,455,480,448,448,419,463,448,399,419,384,448,384,384,316,224,255,254,287,284,319,327,335,224,335,327,352,352,319,384,415,384,399,527,448,408,412,414,415,408,391,448,419,385,455,448,451,448,504,487,455,463,483,480,480,480,496,504,496,480,504,504,480,527,448,510,472,480,451,480,463,543,448,448,480,415,508,480,391,510,448,399,480,519,512,480,399,451,508,481,510,568,508,540,504,496,483,483,508,480,504,515,480,496,483,480,455,483,504,496,480,448,504,455,480,483,512,527,504,451,515,536,508,527,448,504,
511,542,591,542,527,575,572,504,575,591,608,575,624,575,624,608,624,560,624,608,608,632,655,608,632,608,591,639,575,639,608,568,583,591,632,639,560,527,591,551,512,624,615,583,591,543,591,624,608,636,639,632,639,624,615,575,609,632,608,575,615,575,575,568,600,608,632,575,608,608,591,608,583,632,600,604,615,632,609,611,624,608,636,504,624,609,608,600,671,636,632,591,608,768,591,575,591,608,655,591,543,624,575,513,572,608,608,591,639,624,575,611,608,768,608,768,609,624,591,608,591,611,608,572,624,591,575,624,639,591,591,768,604,604,632,575,639,608,632,604,591,511,608,575,624,611,668,608,664,624,
638,671,768,668,768,768,768,671,768,768,768,768,768,768,768,639,768,768,768,768,768,768,768,671,768,768,768,768,611,768,768,768,768,896,768,768,768,768,768,768,768,768,768,608,670,768,768,768,639,768,768,768,768,771,768,768,768,768,768,768,768,768,768,783,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,639,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,639,768,768,768,768,768,768,768,768,768,768,768,768,639,768,768,768,768,575,768,768,768,768,771,768,668,768,768,798,638,768,768,768,768,768,639,768,768,768,768,768,768,768,768,
768,768,768,896,768,796,783,896,783,796,783,896,775,775,798,796,824,799,783,799,796,768,824,783,799,824,896,824,896,799,896,783,798,896,824,799,799,768,816,783,783,775,783,783,796,799,771,798,796,799,816,783,824,799,796,824,896,824,824,768,798,896,896,824,828,824,783,799,771,896,816,896,816,768,768,783,768,816,783,799,799,816,824,799,796,828,816,799,799,896,896,816,783,796,896,783,783,828,796,768,796,783,899,783,799,768,798,768,799,769,799,783,768,896,796,816,896,896,824,896,799,896,796,799,799,799,796,799,768,783,796,798,896,783,783,796,775,768,798,896,816,824,768,896,896,799,896,768,775,799,
896,903,924,911,768,903,903,896,960,1023,911,899,896,903,896,960,896,896,896,896,896,896,911,896,960,911,911,960,926,896,911,903,896,911,960,897,910,903,960,960,897,903,960,896,896,896,896,960,896,896,924,896,828,896,896,899,911,896,911,897,903,920,960,897,960,960,911,896,896,897,896,896,896,896,896,896,896,911,899,903,899,960,897,911,896,960,960,960,903,896,798,924,911,960,903,1020,896,911,899,896,911,896,896,896,896,896,960,896,896,896,911,896,896,911,924,896,911,896,926,911,903,911,960,896,911,992,903,896,896,911,911,896,896,992,896,896,896,899,967,896,896,911,903,896,924,960,911,990,896,924,
960,992,1023,975,1023,975,992,1016,1008,1023,995,995,960,992,999,960,960,1008,992,960,967,967,960,960,960,1023,1020,1023,992,1020,995,1023,1008,993,1016,896,967,992,992,992,1023,992,992,967,992,1023,992,960,967,967,992,992,975,995,992,992,999,999,1016,992,975,960,1023,992,992,1023,992,992,992,992,995,967,967,1023,960,926,975,992,963,967,967,1008,993,896,960,992,999,992,1022,1016,992,967,992,1023,992,1023,1016,1022,924,999,1008,1016,1023,992,967,960,967,960,975,992,963,992,992,993,1016,967,926,1016,1023,992,1016,960,992,992,992,967,1023,960,992,960,992,1023,974,960,992,967,960,992,975,967,967,992,992,992,992,1016,992,1008,967,1016,
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,975,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
