Reposo
Calibrando
Offset: 0
MEDIDAS OBTENIDAS RAW value
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,30,0,0,0,0,31,0,0,0,0,0,0,0,62,0,0,0,0,62,0,0,0,0,56,0,0,0,0,0,3,7,0,287,0,0,0,7,0,0,0,0,15,31,0,24,0,15,7,62,31,0,0,60,63,63,63,48,96,24,7,71,112,7,0,0,79,0,48,60,56,0,48,0,63,0,0,7,30,0,30,15,48,7,15,48,0,48,39,63,28,48,3,63,31,30,28,
31,7,48,28,7,31,0,28,31,0,48,31,88,63,56,60,63,96,62,96,63,96,62,71,79,96,63,96,112,79,96,79,62,120,96,120,127,0,79,96,120,143,79,112,193,127,120,99,152,176,159,127,193,112,120,15,127,248,112,63,79,127,159,97,127,112,127,31,127,96,112,112,35,124,63,143,143,159,127,159,127,143,156,143,192,159,126,127,152,192,127,127,96,127,127,127,103,112,96,124,127,120,143,124,143,124,127,127,159,124,127,127,63,112,120,143,152,71,127,127,176,127,56,176,159,192,127,143,176,96,159,192,176,176,96,71,176,192,120,224,0,192,112,192,192,127,143,192,120,126,
79,163,127,192,176,31,192,192,176,159,112,192,193,159,192,255,192,192,192,193,312,167,192,193,224,224,207,192,248,192,127,199,176,192,192,159,224,199,227,192,252,224,240,240,224,224,248,255,255,252,224,255,287,255,255,225,224,224,199,304,319,240,227,240,240,318,255,227,384,224,192,224,240,335,284,159,199,227,224,248,240,224,255,163,254,224,255,255,255,252,255,255,312,304,255,287,252,255,255,255,284,255,255,224,248,255,255,255,248,255,255,255,227,255,255,304,225,248,255,240,240,255,255,248,248,255,224,255,192,254,252,255,252,224,248,248,252,286,199,248,255,287,287,248,254,255,255,287,287,252,
224,286,252,295,319,335,286,255,319,284,448,319,287,284,255,319,287,286,287,287,224,312,304,319,287,295,327,335,319,316,384,352,335,327,352,319,384,327,352,352,384,352,384,352,384,408,353,384,352,335,385,319,384,384,353,384,352,319,455,384,327,335,352,448,327,319,353,384,304,399,327,419,385,287,353,415,335,384,448,414,319,384,399,448,384,412,384,448,415,384,463,399,384,287,384,384,353,256,412,384,384,352,384,384,391,384,384,384,319,384,384,384,384,335,385,352,384,384,391,391,353,399,399,415,384,391,384,448,384,387,415,287,384,384,391,412,255,399,384,412,384,384,391,415,384,384,515,384,384,384,
540,412,412,391,408,463,399,385,419,384,352,448,384,412,412,384,415,384,384,412,463,496,483,448,480,451,455,455,451,463,455,480,480,448,480,527,455,448,463,480,508,480,504,504,451,415,480,448,591,448,472,480,480,504,455,463,463,463,391,480,451,504,504,455,480,480,504,519,527,496,543,540,510,512,508,543,487,504,480,512,504,504,480,448,451,519,512,519,504,483,508,510,480,519,504,448,487,448,480,536,487,481,496,412,480,480,527,504,527,527,527,472,515,504,512,511,384,527,515,508,496,448,504,511,463,513,591,504,519,511,508,632,480,508,496,527,515,508,480,513,483,448,483,455,483,487,463,504,496,512,
540,512,527,527,527,572,551,560,543,543,551,575,543,575,575,543,572,543,604,608,511,575,575,590,543,671,574,608,572,590,655,575,575,768,574,590,608,608,768,575,568,608,608,568,600,572,632,575,508,575,575,609,624,636,624,609,608,611,639,591,632,575,568,480,419,415,384,384,335,419,448,423,415,480,449,480,448,480,480,527,511,543,527,504,527,540,568,560,515,575,575,608,591,624,583,604,508,632,768,624,639,480,768,600,671,639,768,639,632,636,668,771,655,575,668,574,768,608,670,638,638,611,632,608,639,638,647,639,639,668,639,655,636,655,639,639,591,670,655,639,668,668,639,668,638,655,768,768,768,639,
632,655,768,775,768,768,768,768,775,768,768,768,768,668,768,768,768,768,768,768,768,775,775,768,768,768,796,824,798,783,783,783,783,896,798,769,769,799,768,783,896,775,799,768,768,896,768,799,768,783,799,768,768,768,796,768,768,768,768,768,768,768,783,768,768,768,783,771,799,775,775,768,799,783,796,783,639,796,768,768,768,824,771,796,768,796,896,768,768,771,768,768,768,768,768,768,768,783,768,771,768,828,771,768,783,796,768,775,783,796,799,768,796,816,824,896,768,768,771,768,799,828,775,768,816,768,768,768,783,896,799,512,768,768,896,783,768,828,768,768,783,783,783,771,768,796,768,783,768,824,
896,799,896,896,896,903,896,896,896,896,924,896,896,896,896,896,896,899,924,896,896,911,899,903,896,903,896,896,896,896,896,896,896,896,896,924,896,903,896,896,896,960,899,896,897,911,903,896,911,960,896,775,896,911,960,926,816,911,960,896,896,967,896,896,911,960,1023,896,896,896,896,896,896,896,896,896,896,924,896,896,911,960,897,896,903,924,896,903,896,960,903,960,896,960,896,897,960,903,896,899,896,896,896,896,992,896,896,896,896,960,896,896,924,899,799,896,896,903,899,799,924,896,960,911,992,911,960,896,924,960,896,960,960,911,896,896,967,896,896,896,896,960,896,896,896,903,896,903,896,910,
960,967,1023,1016,995,1023,1020,1020,1023,1016,1023,896,1023,992,1023,1016,961,1023,1023,1008,1020,1023,1020,1008,1008,1023,1023,995,992,1023,1016,1023,992,992,1016,992,967,1022,1016,1008,995,1023,1020,1020,1008,1023,1016,1023,1016,1023,1023,993,1023,1023,1023,1016,1023,1023,1023,995,1023,1023,1022,1020,1023,1023,1023,1016,995,1023,1023,992,975,992,1023,975,967,960,960,1023,1020,960,1023,960,975,1023,1016,1020,1023,1023,1008,1023,1023,1023,1023,1020,1023,1023,1022,1020,992,1023,1008,1020,999,1016,992,1008,1020,1023,995,1016,1016,1016,992,993,1020,1020,1008,960,1023,992,1023,967,1023,1022,1008,1023,1023,1023,1022,1022,960,1023,1023,1016,1023,924,1023,1016,1023,1023,1023,1020,1023,992,992,1023,1016,1016,
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,
