Reposo
Calibrando
Offset: 0
MEDIDAS OBTENIDAS RAW value
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,28,0,15,0,7,0,0,56,0,48,56,0,0,0,31,48,0,0,60,0,0,31,31,1,63,0,56,0,1,15,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,15,7,0,7,63,15,0,127,0,0,0,0,0,0,0,0,
0,96,15,0,0,0,0,0,0,0,3,0,48,0,31,30,48,31,120,63,71,0,79,96,28,15,124,60,24,71,79,159,31,126,192,48,0,60,60,0,0,7,31,31,0,63,62,56,63,112,79,96,31,63,71,48,39,39,48,56,31,56,63,31,3,3,60,48,56,7,63,31,96,96,99,63,97,0,79,56,63,96,7,63,96,79,63,207,0,63,48,31,63,56,0,56,15,0,63,62,63,71,143,99,103,127,96,63,163,127,127,63,39,120,99,31,96,195,120,28,156,35,79,56,63,127,56,63,96,63,0,63,62,96,71,120,96,143,63,88,71,127,71,62,63,96,48,48,63,71,
63,60,120,79,88,79,124,1,96,63,126,99,48,31,143,96,96,248,97,96,88,79,56,112,96,96,112,96,120,112,127,88,143,112,112,159,96,79,127,192,96,176,224,156,88,207,60,199,127,127,227,96,62,192,120,30,127,120,127,127,127,143,192,127,156,176,199,159,127,127,127,112,112,124,143,152,127,97,159,112,62,124,112,127,127,127,143,126,143,159,159,143,192,31,176,127,127,159,127,127,127,176,159,316,126,127,127,127,126,127,63,176,112,96,192,120,96,159,252,167,192,159,192,159,224,252,192,176,176,224,159,159,176,224,192,156,248,127,120,126,143,124,156,127,176,143,63,143,159,192,
195,192,199,127,143,127,159,127,143,159,254,152,176,192,176,96,176,159,224,199,227,159,224,127,224,199,224,195,71,224,224,192,207,344,176,176,192,207,159,192,127,224,195,199,143,199,199,195,255,287,255,207,167,192,224,255,248,255,240,224,240,248,192,199,195,224,287,240,158,224,199,120,224,193,255,199,240,240,255,227,255,255,227,252,227,224,199,199,224,207,195,224,207,225,195,199,159,255,192,225,240,254,240,252,248,255,227,240,224,99,224,224,207,240,252,227,252,224,192,335,199,192,199,207,176,224,192,207,224,158,240,79,248,192,252,224,255,240,207,143,252,286,240,255,255,240,192,248,159,255,
255,335,224,224,248,248,127,207,227,255,255,255,255,304,255,255,287,255,327,248,287,287,316,255,255,255,255,255,255,255,255,199,287,255,286,255,280,252,163,48,159,192,156,192,152,195,176,192,227,384,193,224,176,240,176,224,176,255,240,287,312,240,240,284,335,312,352,312,316,295,316,255,384,335,384,248,352,327,304,312,304,316,384,255,304,316,319,224,327,287,312,352,384,316,319,327,335,255,304,319,312,304,316,316,319,384,316,287,318,319,319,327,304,312,287,352,352,335,335,384,207,327,312,319,327,255,327,384,384,316,455,327,316,312,318,255,335,255,319,255,255,316,327,352,335,423,384,384,384,335,
352,384,387,414,463,448,352,480,384,353,319,352,455,412,399,384,408,384,412,344,448,449,480,448,480,408,415,384,448,384,412,391,448,399,399,399,408,352,399,391,448,387,384,391,448,408,415,423,423,463,287,448,448,455,391,551,414,399,384,399,335,423,384,448,384,415,399,448,448,448,414,448,455,448,448,448,455,399,384,448,508,399,408,412,352,319,412,384,399,385,448,419,385,255,384,384,480,448,480,504,480,408,387,414,415,399,384,448,399,387,415,448,399,384,384,391,415,463,448,448,448,384,448,448,415,399,384,399,448,385,448,543,399,384,412,414,480,384,384,415,448,352,415,399,448,391,448,448,448,423,
448,463,480,480,483,527,480,512,463,542,572,483,463,568,414,423,543,448,543,513,508,451,448,384,543,543,496,480,515,480,480,508,540,480,504,510,480,480,519,496,481,448,480,451,504,455,463,496,463,480,455,480,512,496,510,527,415,508,504,496,480,639,496,480,480,455,423,504,472,463,480,543,508,480,504,510,463,508,513,510,543,560,510,512,536,480,463,496,480,575,480,448,480,448,419,483,543,448,487,480,455,480,543,540,574,496,575,512,480,448,496,591,480,560,483,483,480,496,480,448,463,463,527,511,511,508,519,415,511,508,519,504,399,448,527,481,496,639,504,480,496,504,480,463,448,480,480,480,511,504,
543,504,527,575,543,591,632,575,574,591,568,536,551,527,655,543,513,540,560,591,574,560,575,575,480,543,608,575,639,671,608,608,591,568,591,540,639,519,591,483,568,510,575,568,608,504,551,638,574,575,575,575,508,560,574,608,575,463,536,608,568,575,768,568,543,568,575,504,542,543,568,574,575,575,575,591,575,513,575,575,560,519,655,575,575,551,575,536,543,515,671,543,575,527,572,560,591,543,583,574,568,572,574,575,575,583,591,632,543,575,536,574,543,527,575,768,543,512,583,519,508,536,632,639,575,600,527,591,496,583,655,575,575,655,591,575,519,540,639,543,512,560,560,496,575,543,575,540,575,542,
632,636,608,668,655,624,608,768,639,636,639,639,611,632,609,768,624,639,639,655,543,632,624,655,639,568,655,768,655,647,768,668,768,639,768,639,768,639,639,639,768,575,543,600,632,632,639,608,655,768,636,671,632,632,768,768,575,608,480,768,768,768,768,768,632,668,639,639,655,638,572,655,608,670,655,639,655,671,639,655,655,655,668,768,636,670,639,639,639,608,639,768,609,600,639,632,542,655,638,639,655,639,647,668,668,768,639,639,668,639,639,632,591,639,639,632,608,636,639,655,639,615,639,768,575,768,768,768,638,480,768,636,655,768,768,639,639,768,611,768,636,608,655,624,632,636,768,636,639,639,
